locusId	accession	GI	scaffoldId	start	stop	strand	sysName	name	desc	COG	COGFun	COGDesc	TIGRFam	TIGRRoles	GO	EC	ECDesc
18816	NP_207194.1	15645024	11	407254	405404	-	HP0396	HP0396	conserved hypothetical protein (NCBI ptt file)	COG43	H	3-polyprenyl-4-hydroxybenzoate decarboxylase and related decarboxylases	TIGR00148 UbiD family decarboxylases [ubiD],TIGR03701 menaquinone biosynthesis decarboxylase, SCO4490 family	Biosynthesis of cofactors, prosthetic groups, and carriers:Menaquinone and ubiquinone		4.1.1.-	
18817	NP_207195.1	15645025	11	408838	407264	-	HP0397	serA	phosphoglycerate dehydrogenase (serA) (NCBI ptt file)	COG111	HE	Phosphoglycerate dehydrogenase and related dehydrogenases	TIGR01327 phosphoglycerate dehydrogenase [serA]	Amino acid biosynthesis:Serine family	GO:0006564,GO:0004617,GO:0016597,GO:0051287	1.1.1.95	Phosphoglycerate dehydrogenase.
18818	NP_207196.1	15645026	11	409402	408854	-	HP0398	HP0398	hypothetical protein (NCBI ptt file)								
18819	NP_207197.1	15645027	11	411101	409431	-	HP0399	rps1	ribosomal protein S1 (rps1) (NCBI ptt file)	COG539	J	Ribosomal protein S1	TIGR00717 ribosomal protein S1 [rpsA]	Protein synthesis:Ribosomal proteins: synthesis and modification	GO:0006412,GO:0005840,GO:0003723,GO:0003735		
18820	NP_207198.1	15645028	11	412046	411222	-	HP0400	lytB	penicillin tolerance protein (lytB) (NCBI ptt file)	COG761	IM	Penicillin tolerance protein	TIGR00216 4-hydroxy-3-methylbut-2-enyl diphosphate reductase [ispH]	Biosynthesis of cofactors, prosthetic groups, and carriers:Other	GO:0019288,GO:0051745	1.17.1.2	4-hydroxy-3-methylbut-2-enyl diphosphate reductase.
18821	NP_207199.1	15645029	11	413325	412036	-	HP0401	aroA	3-phosphoshikimate 1-carboxyvinyltransferase (aroA) (NCBI ptt file)	COG128	E	5-enolpyruvylshikimate-3-phosphate synthase	TIGR01356 3-phosphoshikimate 1-carboxyvinyltransferase [aroA]	Amino acid biosynthesis:Aromatic amino acid family	GO:0003866	2.5.1.19	3-phosphoshikimate 1-carboxyvinyltransferase.
18822	NP_207200.1	15645030	11	415635	413341	-	HP0402	pheT	phenylalanyl-tRNA synthetase, beta subunit (pheT) (NCBI ptt file)	COG72	J	Phenylalanyl-tRNA synthetase beta subunit	TIGR00472 phenylalanine--tRNA ligase, beta subunit [pheT]	Protein synthesis:tRNA aminoacylation	GO:0006432,GO:0008033,GO:0009328,GO:0000049,GO:0000287,GO:0004826,GO:0005524	6.1.1.20	Phenylalanine--tRNA ligase.
18823	NP_207201.1	15645031	11	416621	415635	-	HP0403	pheS	phenylalanyl-tRNA synthetase, alpha subunit (pheS) (NCBI ptt file)	COG16	J	Phenylalanyl-tRNA synthetase alpha subunit	TIGR00468 phenylalanine--tRNA ligase, alpha subunit [pheS]	Protein synthesis:tRNA aminoacylation	GO:0006432,GO:0009328,GO:0004826,GO:0005524	6.1.1.20	Phenylalanine--tRNA ligase.
18824	NP_207202.1	15645032	11	416702	417016	+	HP0404	HP0404	protein kinase C inhibitor (SP:P16436) (NCBI ptt file)	COG537	FGR	Diadenosine tetraphosphate (Ap4A) hydrolase and other HIT family hydrolases			GO:0003824		
18825	NP_207203.1	15645033	11	417035	418357	+	HP0405	HP0405	nifS-like protein (NCBI ptt file)	COG520	E	Selenocysteine lyase			GO:0008152,GO:0008483,GO:0009000,GO:0030170	4.4.1.16	Selenocysteine lyase.
18826	NP_207204.1	15645034	11	418383	418973	+	HP0406	HP0406	hypothetical protein (NCBI ptt file)								
18827	NP_207205.1	15645035	11	419077	421467	+	HP0407	bisC	biotin sulfoxide reductase (bisC) (NCBI ptt file)	COG243	C	Anaerobic dehydrogenases, typically selenocysteine-containing	TIGR00509 molybdopterin guanine dinucleotide-containing S/N-oxide reductases		GO:0006118,GO:0016491,GO:0030151,GO:0050626	1.7.2.3	Trimethylamine-N-oxide reductase (cytochrome c).
18828	NP_207206.1	15645036	11	421633	422121	+	HP0408	HP0408	hypothetical protein (NCBI ptt file)								
18829	NP_207207.1	15645037	11	422132	423658	+	HP0409	guaA	GMP synthase (guaA) (NCBI ptt file)	COG519	F	GMP synthase, PP-ATPase domain/subunit	TIGR00884 GMP synthase (glutamine-hydrolyzing), C-terminal domain [guaA],TIGR00888 GMP synthase (glutamine-hydrolyzing), N-terminal domain [guaA]	Purines, pyrimidines, nucleosides, and nucleotides:Purine ribonucleotide biosynthesis	GO:0009435,GO:0006177,GO:0006541,GO:0008033,GO:0005737,GO:0003922,GO:0003952,GO:0004808,GO:0005524	6.3.5.2	GMP synthase (glutamine-hydrolyzing).
18830	NP_207208.1	15645038	11	423743	424492	+	HP0410	hpaA	putative neuraminyllactose-binding hemagglutinin homolog (hpaA) (NCBI ptt file)						GO:0009279,GO:0019861		
18831	NP_207209.1	15645039	11	424588	424905	+	HP0411	HP0411	hypothetical protein (NCBI ptt file)								
1937503			11	424676	424750	+	HPt14	tRNA-Pro-2	tRNA-Pro (NCBI)								
1937504			11	424819	424892	+	HPt15	tRNA-His-1	tRNA-His (NCBI)								
1937505			11	424953	425026	+	HPt16	tRNA-Arg-2	tRNA-Arg (NCBI)								
1937506			11	425052	425125	+	HPt17	tRNA-Arg-3	tRNA-Arg (NCBI)								
18832	NP_207210.1	15645040	11	425155	425253	+	HP0412	HP0412	hypothetical protein (NCBI ptt file)								
18833	NP_207211.1	15645041	11	426838	426032	-	HP0413	HP0413	transposase-like protein, PS3IS (NCBI ptt file)	COG675	L	Transposase and inactivated derivatives					
18834	NP_207212.1	15645042	11	426876	427292	+	HP0414	HP0414	IS200 insertion sequence from SARA17 (NCBI ptt file)	COG1943	L	Transposase and inactivated derivatives			GO:0006313,GO:0003677,GO:0004803		
18835	NP_207213.1	15645043	11	427687	429558	+	HP0415	HP0415	conserved hypothetical integral membrane protein (NCBI ptt file)	COG668	M	Small-conductance mechanosensitive channel			GO:0016020		
18836	NP_207214.1	15645044	11	430730	429561	-	HP0416	cfa	cyclopropane fatty acid synthase (cfa) (NCBI ptt file)	COG2230	M	Cyclopropane fatty acid synthase and related methyltransferases			GO:0008610,GO:0008825	2.1.1.79	Cyclopropane-fatty-acyl-phospholipid synthase.
18837	NP_207215.1	15645045	11	430899	432851	+	HP0417	metS	methionyl-tRNA synthetase (metS) (NCBI ptt file)	COG143	J	Methionyl-tRNA synthetase	TIGR00398 methionine--tRNA ligase [metG],TIGR00399 methionine--tRNA ligase, beta subunit [metG]	Protein synthesis:tRNA aminoacylation	GO:0006431,GO:0005737,GO:0000049,GO:0004825,GO:0005524	6.1.1.10	Methionine--tRNA ligase.
18838	NP_207216.1	15645046	11	432852	433859	+	HP0418	HP0418	hypothetical protein (NCBI ptt file)						GO:0004325,GO:0004867	4.99.1.1	Ferrochelatase.
18839	NP_207217.1	15645047	11	433863	434648	+	HP0419	HP0419	conserved hypothetical protein (NCBI ptt file)				TIGR00452 putative methyltransferase	Unknown function:Enzymes of unknown specificity			
18840	NP_207218.1	15645048	11	434665	435093	+	HP0420	HP0420	hypothetical protein (NCBI ptt file)	COG2050	Q	Uncharacterized protein, possibly involved in aromatic compounds catabolism					
18841	NP_207219.1	15645049	11	435098	436267	+	HP0421	capJ	type 1 capsular polysaccharide biosynthesis protein J (capJ) (NCBI ptt file)	COG438	M	Glycosyltransferase			GO:0009058	2.4.1.-	
18842	NP_207220.1	15645050	11	436282	438129	+	HP0422	speA	arginine decarboxylase (speA) (NCBI ptt file)	COG1166	E	Arginine decarboxylase (spermidine biosynthesis)	TIGR01273 arginine decarboxylase [speA]	Central intermediary metabolism:Polyamine biosynthesis	GO:0006527,GO:0008295,GO:0008792	4.1.1.19	Arginine decarboxylase.
18843	NP_207221.1	15645051	11	439168	438242	-	HP0423	HP0423	hypothetical protein (NCBI ptt file)								
18844	NP_207222.1	15645052	11	441143	439284	-	HP0424	HP0424	hypothetical protein (NCBI ptt file)								
18845	NP_207223.1	15645053	11	442438	441185	-	HP0425	HP0425	hypothetical protein (NCBI ptt file)	COG608	L	Single-stranded DNA-specific exonuclease			GO:0016787,GO:0030145		
18846	NP_207224.1	15645054	11	444215	442479	-	HP0426	HP0426	hypothetical protein (NCBI ptt file)	COG1479	S	Uncharacterized conserved protein					
18847	NP_207225.1	15645055	11	444600	444265	-	HP0427	HP0427	hypothetical protein (NCBI ptt file)								
1937507			11	445249	448223	+	HPr01	HPrrnA23S	23S ribosomal RNA (NCBI)								
406582			11	448451	448585	+	HPr02	HPrrnA5S	5S ribosomal RNA (NCBI)								
18848	NP_207226.1	15645056	11	449150	449707	+	HP0428	HP0428	phage/colicin/tellurite resistance cluster terY protein (NCBI ptt file)	COG4245	R	Uncharacterized protein encoded in toxicity protection region of plasmid R478, contains von Willebrand factor (vWF) domain					
18849	NP_207227.1	15645057	11	449832	449870	+	HP0429	HP0429	hypothetical protein (NCBI ptt file)								
18850	NP_207228.1	15645058	11	449956	450123	+	HP0430	HP0430	hypothetical protein (NCBI ptt file)								
18851	NP_207229.1	15645059	11	450127	450813	+	HP0431	ptc1	protein phosphatase 2C homolog (ptc1) (NCBI ptt file)	COG631	T	Serine/threonine protein phosphatase			GO:0003824		
18852	NP_207230.1	15645060	11	450804	451694	+	HP0432	HP0432	protein kinase C-like protein (NCBI ptt file)	COG515	RTKL	Serine/threonine protein kinase			GO:0006468,GO:0004674,GO:0005524		
18853	NP_207231.1	15645061	11	451722	452165	+	HP0433	HP0433	hypothetical protein (NCBI ptt file)								
18854	NP_207232.1	15645062	11	452159	453328	+	HP0434	HP0434	hypothetical protein (NCBI ptt file)								
18855	NP_207233.1	15645063	11	453399	453974	+	HP0435	HP0435	hypothetical protein (NCBI ptt file)						GO:0003677,GO:0005524		
18856	NP_207234.1	15645064	11	453958	454323	+	HP0436	HP0436	hypothetical protein (NCBI ptt file)								
18857	NP_207235.1	15645065	11	454758	454330	-	HP0437	tnpA	IS605 transposase (tnpA) (NCBI ptt file)	COG1943	L	Transposase and inactivated derivatives			GO:0006313,GO:0003677,GO:0004803		
18858	NP_207236.1	15645066	11	454828	456111	+	HP0438	tnpB	IS605 transposase (tnpB) (NCBI ptt file)	COG675	L	Transposase and inactivated derivatives	TIGR01766 transposase, IS605 OrfB family	Mobile and extrachromosomal element functions:Transposon functions			
18859	NP_207237.1	15645067	11	457180	456080	-	HP0439	HP0439	hypothetical protein (NCBI ptt file)	COG3736	U	Type IV secretory pathway, component VirB8					
18860	NP_207238.1	15645068	11	459330	457297	-	HP0440	topA	DNA topoisomerase I (topA) (NCBI ptt file)	COG550	L	Topoisomerase IA			GO:0006304,GO:0006265,GO:0006268,GO:0005694,GO:0003917	5.99.1.2	DNA topoisomerase.
18861	NP_207239.1	15645069	11	461756	459333	-	HP0441	HP0441	VirB4 homolog (NCBI ptt file)	COG3451	U	Type IV secretory pathway, VirB4 components	TIGR00929 type IV secretion/conjugal transfer ATPase, VirB4 family		GO:0009291,GO:0016020,GO:0005524		
18862	NP_207240.1	15645070	11	462015	461749	-	HP0442	HP0442	hypothetical protein (NCBI ptt file)								
18863	NP_207241.1	15645071	11	462318	462016	-	HP0443	HP0443	hypothetical protein (NCBI ptt file)								
18864	NP_207242.1	15645072	11	463838	462315	-	HP0444	HP0444	hypothetical protein (NCBI ptt file)								
18865	NP_207243.1	15645073	11	464139	463954	-	HP0445	HP0445	hypothetical protein (NCBI ptt file)								
18866	NP_207244.1	15645074	11	464937	464158	-	HP0446	HP0446	hypothetical protein (NCBI ptt file)						GO:0003676		
18867	NP_207245.1	15645075	11	465045	466127	+	HP0447	HP0447	conserved hypothetical protein (NCBI ptt file)								
18868	NP_207246.1	15645076	11	466124	466510	+	HP0448	HP0448	hypothetical protein (NCBI ptt file)								
18869	NP_207247.1	15645077	11	466757	468175	+	HP0449	HP0449	hypothetical protein (NCBI ptt file)								
18870	NP_207248.1	15645078	11	468172	468306	+	HP0450	HP0450	hypothetical protein (NCBI ptt file)								
18871	NP_207249.1	15645079	11	468417	468701	+	HP0451	HP0451	hypothetical protein (NCBI ptt file)								
18872	NP_207250.1	15645080	11	468777	470333	+	HP0452	HP0452	conserved hypothetical protein (NCBI ptt file)	COG1401	V	GTPase subunit of restriction endonuclease					
18873	NP_207251.1	15645081	11	470340	473405	+	HP0453	HP0453	hypothetical protein (NCBI ptt file)								
18874	NP_207252.1	15645082	11	473368	474066	+	HP0454	HP0454	hypothetical protein (NCBI ptt file)								
18875	NP_207253.1	15645083	11	474313	474624	+	HP0455	HP0455	hypothetical protein (NCBI ptt file)								
18876	NP_207254.1	15645084	11	475056	475508	+	HP0456	HP0456	hypothetical protein (NCBI ptt file)								
18877	NP_207255.1	15645085	11	475826	476089	+	HP0457	HP0457	hypothetical protein (NCBI ptt file)								
18878	NP_207256.1	15645086	11	476101	476337	+	HP0458	HP0458	hypothetical protein (NCBI ptt file)								
18879	NP_207257.1	15645087	11	476337	478913	+	HP0459	virB4	virB4 homolog (virB4) (NCBI ptt file)	COG3451	U	Type IV secretory pathway, VirB4 components	TIGR00929 type IV secretion/conjugal transfer ATPase, VirB4 family		GO:0005524		
18880	NP_207258.1	15645088	11	479043	479531	+	HP0460	HP0460	hypothetical protein (NCBI ptt file)								
18881	NP_207259.1	15645089	11	479649	479557	-	HP0461	HP0461	hypothetical protein (NCBI ptt file)								
18882	NP_207260.1	15645090	11	481159	480062	-	HP0462	hsdS	type I restriction enzyme S protein (hsdS) (NCBI ptt file)	COG732	V	Restriction endonuclease S subunits			GO:0006304,GO:0003677,GO:0009035	3.1.21.3	Type I site-specific deoxyribonuclease.
18883	NP_207261.1	15645091	11	482782	481319	-	HP0463	hsdM	type I restriction enzyme M protein (hsdM) (NCBI ptt file)	COG286	V	Type I restriction-modification system methyltransferase subunit			GO:0006306,GO:0003677,GO:0008170,GO:0009007	2.1.1.72	Site-specific DNA-methyltransferase (adenine-specific).
18884	NP_207262.1	15645092	11	485942	482775	-	HP0464	hsdR	type I restriction enzyme R protein (hsdR) (NCBI ptt file)	COG610	V	Type I site-specific restriction-modification system, R (restriction) subunit and related helicases			GO:0009307,GO:0006304,GO:0003677,GO:0005524,GO:0009035	3.1.21.3	Type I site-specific deoxyribonuclease.
18885	NP_207263.1	15645093	11	487885	485990	-	HP0465	HP0465	conserved hypothetical protein (NCBI ptt file)	COG2604	S	Uncharacterized protein conserved in bacteria					
18886	NP_207264.1	15645094	11	488677	487910	-	HP0466	HP0466	conserved hypothetical protein (NCBI ptt file)								
18887	NP_207265.1	15645095	11	489034	488687	-	HP0467	HP0467	conserved hypothetical integral membrane protein (NCBI ptt file)								
18888	NP_207266.1	15645096	11	490490	489003	-	HP0468	HP0468	conserved hypothetical protein (NCBI ptt file)						GO:0006118,GO:0005489,GO:0051536,GO:0005506,GO:0009055		
18889	NP_207267.1	15645097	11	490990	490502	-	HP0469	HP0469	conserved hypothetical protein (NCBI ptt file)								
18890	NP_207268.1	15645098	11	492711	490975	-	HP0470	pepF	oligoendopeptidase F (pepF) (NCBI ptt file)	COG1164	E	Oligoendopeptidase F	TIGR02290 oligoendopeptidase, pepF/M3 family		GO:0006508,GO:0004222,GO:0008270	3.4.24.-	
18891	NP_207269.1	15645099	11	494059	492809	-	HP0471	kefB	glutathione-regulated potassium-efflux system protein (kefB) (NCBI ptt file)	COG475	P	Kef-type K+ transport systems, membrane components			GO:0006885,GO:0016021,GO:0015299		
18892	NP_207270.1	15645100	11	494939	494379	-	HP0472	omp11	outer membrane protein (omp11) (NCBI ptt file)								
18893	NP_207271.1	15645101	11	495165	495905	+	HP0473	modA	molybdenum ABC transporter, periplasmic molybdate-binding protein (modA) (NCBI ptt file)	COG725	P	ABC-type molybdate transport system, periplasmic component	TIGR01256 molybdate ABC transporter, periplasmic molybdate-binding protein [modA]	Transport and binding proteins:Anions	GO:0015689,GO:0030288,GO:0015412		
18894	NP_207272.1	15645102	11	495927	496601	+	HP0474	modB	molybdenum ABC transporter, permease protein (modB) (NCBI ptt file)	COG4149	P	ABC-type molybdate transport system, permease component	TIGR02141 molybdate ABC transporter, permease protein [modB]	Transport and binding proteins:Anions	GO:0015689,GO:0016021,GO:0015098		
18895	NP_207273.1	15645103	11	496598	497395	+	HP0475	modD	molybdenum ABC transporter, ATP-binding protein (modD) (NCBI ptt file)	COG1118	P	ABC-type sulfate/molybdate transport systems, ATPase component			GO:0005524,GO:0016887		
18896	NP_207274.1	15645104	11	498901	497510	-	HP0476	gltX	glutamyl-tRNA synthetase (gltX) (NCBI ptt file)	COG8	J	Glutamyl- and glutaminyl-tRNA synthetases	TIGR00464 glutamate--tRNA ligase [gltX]	Protein synthesis:tRNA aminoacylation	GO:0006424,GO:0017101,GO:0009332,GO:0004818,GO:0005524	6.1.1.17	Glutamate--tRNA ligase.
18897	NP_207275.1	15645105	11	499019	500122	+	HP0477	omp12	outer membrane protein (omp12) (NCBI ptt file)								
18898	NP_207276.1	15645106	11	500131	501768	+	HP0478	HP0478	adenine specific DNA methyltransferase (VSPIM) (NCBI ptt file)	COG827	L	Adenine-specific DNA methylase			GO:0006306,GO:0003677,GO:0008170,GO:0009007	2.1.1.72	Site-specific DNA-methyltransferase (adenine-specific).
18899	NP_207277.1	15645107	11	501734	502582	+	HP0479	HP0479	hypothetical protein (NCBI ptt file)	COG859	M	ADP-heptose:LPS heptosyltransferase			GO:0008152,GO:0016740	2.4.1.-	
18900	NP_207278.1	15645108	11	502628	504427	+	HP0480	yihK	GTP-binding protein, fusA-homolog (yihK) (NCBI ptt file)	COG1217	T	Predicted membrane GTPase involved in stress response	TIGR00231 small GTP-binding protein domain,TIGR01394 GTP-binding protein TypA/BipA [typA]	Protein synthesis:Translation factors	GO:0006412,GO:0005622,GO:0003924,GO:0008547,GO:0005525	3.6.5.3	Protein-synthesizing GTPase.
18901	NP_207279.1	15645109	11	504443	505078	+	HP0481	HP0481	adenine specific DNA methyltransferase (MFOKI) (NCBI ptt file)	COG338	L	Site-specific DNA methylase			GO:0006306,GO:0009007	2.1.1.72	Site-specific DNA-methyltransferase (adenine-specific).
18902	NP_207280.1	15645110	11	505374	505886	+	HP0482	HP0482	hypothetical protein (NCBI ptt file)								
10712219			11	506145	507134	+	HP0483	HP0483									
18903	NP_207281.1	15645111	11	507136	507888	+	HP0484	HP0484	hypothetical protein (NCBI ptt file)								
18904	NP_207282.1	15645112	11	509066	508122	-	HP0485	HP0485	catalase-like protein (NCBI ptt file)	COG753	P	Catalase			GO:0006118,GO:0006979,GO:0004096	1.11.1.6	Catalase.
18905	NP_207283.1	15645113	11	509352	510938	+	HP0486	HP0486	hypothetical protein (NCBI ptt file)						GO:0009279		
18906	NP_207284.1	15645114	11	510965	512407	+	HP0487	HP0487	hypothetical protein (NCBI ptt file)						GO:0009279		
18907	NP_207285.1	15645115	11	512806	515679	+	HP0488	HP0488	hypothetical protein (NCBI ptt file)								
18908	NP_207286.1	15645116	11	515693	516580	+	HP0489	HP0489	hypothetical protein (NCBI ptt file)								
18909	NP_207287.1	15645117	11	518136	517000	-	HP0490	HP0490	putative potassium channel protein, putative (NCBI ptt file)	COG1226	P	Kef-type K+ transport systems, predicted NAD-binding component			GO:0006813,GO:0008324		
18910	NP_207288.1	15645118	11	518473	518285	-	HP0491	rpL28	ribosomal protein L28 (rpL28) (NCBI ptt file)	COG227	J	Ribosomal protein L28	TIGR00009 ribosomal protein L28 [rpmB]	Protein synthesis:Ribosomal proteins: synthesis and modification	GO:0006412,GO:0005840,GO:0003735		
18911	NP_207289.1	15645119	11	519409	518573	-	HP0492	HP0492	hypothetical protein (NCBI ptt file)						GO:0009279,GO:0019861		
18912	NP_207290.1	15645120	11	519534	520595	+	HP0493	mraY	phospho-N-acetylmuramoyl-pentapeptide-transferase (mraY) (NCBI ptt file)	COG472	M	UDP-N-acetylmuramyl pentapeptide phosphotransferase/UDP-N-acetylglucosamine-1-phosphate transferase	TIGR00445 phospho-N-acetylmuramoyl-pentapeptide-transferase [mraY]	Cell envelope:Biosynthesis and degradation of murein sacculus and peptidoglycan	GO:0009252,GO:0016021,GO:0008963	2.7.8.13	Phospho-N-acetylmuramoyl-pentapeptide-transferase.
18913	NP_207291.1	15645121	11	520597	521865	+	HP0494	murD	UDP-N-acetylmuramoylalanine-D-glutamate ligase (murD) (NCBI ptt file)	COG771	M	UDP-N-acetylmuramoylalanine-D-glutamate ligase	TIGR01087 UDP-N-acetylmuramoylalanine--D-glutamate ligase [murD]	Cell envelope:Biosynthesis and degradation of murein sacculus and peptidoglycan	GO:0009252,GO:0009396,GO:0008360,GO:0051301,GO:0005737,GO:0005524,GO:0004326,GO:0008764	6.3.2.9	UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase.
